agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
272322318,70857.50,0.0054,474640198,474640199,1776002211139,False
272322319,70857.50,0.0018,474640200,474640200,1776002211863,False
272322320,70857.50,0.0017,474640201,474640201,1776002212031,False
272322321,70857.50,0.0016,474640202,474640202,1776002212417,False
272322322,70857.50,0.0018,474640203,474640203,1776002212746,False
272322323,70857.50,0.0058,474640204,474640205,1776002213197,False
272322324,70857.50,0.0043,474640206,474640207,1776002213583,False
272322325,70856.00,0.2244,474640208,474640209,1776002213670,True
272322326,70855.90,0.4801,474640210,474640210,1776002213670,True
272322327,70855.90,0.0030,474640211,474640211,1776002213799,True
272322328,70857.50,0.1008,474640212,474640213,1776002213978,False
272322329,70857.50,0.0040,474640214,474640214,1776002214262,False
272322330,70857.50,0.0047,474640215,474640216,1776002215155,False
272322331,70857.50,0.0040,474640217,474640217,1776002215270,False
272322332,70857.50,0.0018,474640218,474640218,1776002215498,False
272322333,70857.50,0.2550,474640219,474640220,1776002215655,False
272322334,70857.60,1.9302,474640221,474640221,1776002215655,False
272322335,70857.70,16.9224,474640222,474640222,1776002215655,False
272322336,70857.80,16.9224,474640223,474640224,1776002215656,False
272322337,70858.00,16.9224,474640225,474640226,1776002215672,False
272322338,70858.60,16.9224,474640227,474640227,1776002215679,False
272322339,70859.00,16.9224,474640228,474640229,1776002215679,False
272322340,70859.10,151.7019,474640230,474640238,1776002215687,False
272322341,70859.30,9.3641,474640239,474640240,1776002215742,False
272322342,70859.30,0.0039,474640241,474640242,1776002216102,False
272322343,70859.30,0.0019,474640243,474640243,1776002216796,False
272322344,70856.00,0.3702,474640244,474640245,1776002216957,True
272322345,70855.90,0.3135,474640246,474640246,1776002216957,True
272322346,70859.20,0.0023,474640247,474640247,1776002217116,False
272322347,70859.20,0.0022,474640248,474640248,1776002217484,False
272322348,70859.20,0.0016,474640249,474640249,1776002217946,False
272322349,70859.20,0.0023,474640250,474640250,1776002218119,False
272322350,70859.20,0.0018,474640251,474640251,1776002218262,False
272322351,70856.00,0.0060,474640252,474640252,1776002218512,True
272322352,70859.20,0.0060,474640253,474640253,1776002219388,False
272322353,70859.20,0.0017,474640254,474640254,1776002219631,False
272322354,70859.20,0.0021,474640255,474640255,1776002220054,False
272322355,70856.00,0.0140,474640256,474640256,1776002220231,True
272322356,70855.90,0.0059,474640257,474640257,1776002220231,True
272322357,70855.90,0.0040,474640258,474640258,1776002220754,True
272322358,70859.20,0.0019,474640259,474640259,1776002221237,False
272322359,70859.20,0.3682,474640260,474640261,1776002221479,False
272322360,70859.30,91.7647,474640262,474640264,1776002221479,False
272322361,70859.40,0.0146,474640265,474640272,1776002221506,False
272322362,70859.50,109.1676,474640273,474640278,1776002221506,False
272322363,70859.60,50.5673,474640279,474640280,1776002221521,False
272322364,70859.80,101.1346,474640281,474640283,1776002221535,False
272322365,70859.90,13.5552,474640284,474640285,1776002221547,False
272322366,70860.00,96.3925,474640286,474640288,1776002221561,False
272322367,70860.10,0.0079,474640289,474640292,1776002221578,False
272322368,70860.30,59.5224,474640293,474640295,1776002221578,False
272322369,70860.40,62.8880,474640296,474640298,1776002221597,False
272322370,70860.70,30.4776,474640299,474640300,1776002221603,False
272322371,70860.80,0.0060,474640301,474640301,1776002221603,False
272322372,70860.90,16.9224,474640302,474640302,1776002221603,False
272322373,70861.00,13.5552,474640303,474640304,1776002221603,False
272322374,70861.10,13.5552,474640305,474640305,1776002221610,False
272322375,70861.30,45.9672,474640306,474640306,1776002221610,False
272322376,70861.50,5.2924,474640307,474640307,1776002221610,False
272322377,70856.00,0.0700,474640308,474640308,1776002221631,True
272322378,70859.10,0.0020,474640309,474640309,1776002221858,False
272322379,70861.40,0.0691,474640310,474640310,1776002221858,False
272322380,70861.40,0.0009,474640311,474640311,1776002222045,False
272322381,70861.50,0.0047,474640312,474640313,1776002222045,False
272322382,70856.00,0.0060,474640314,474640314,1776002222388,True
272322383,70861.40,0.0018,474640315,474640315,1776002222734,False
272322384,70861.40,0.0021,474640316,474640316,1776002223105,False
272322385,70861.40,0.0020,474640317,474640318,1776002223683,False
272322386,70861.50,0.0015,474640319,474640319,1776002223714,False
272322387,70856.00,0.0016,474640320,474640320,1776002224300,True
272322388,70861.40,0.0016,474640321,474640321,1776002224843,False
272322389,70861.50,1.4097,474640322,474640322,1776002224867,False
272322390,70861.50,0.0015,474640323,474640323,1776002225271,False
272322391,70861.50,0.0029,474640324,474640324,1776002225378,False
272322392,70861.50,0.0041,474640325,474640326,1776002225663,False
272322393,70861.50,0.0024,474640327,474640327,1776002226196,False
272322394,70861.50,0.0100,474640328,474640328,1776002226476,False
272322395,70861.50,0.0019,474640329,474640329,1776002227404,False
272322396,70861.50,0.0017,474640330,474640330,1776002227858,False
272322397,70856.00,0.0035,474640332,474640332,1776002227963,True
272322398,70861.40,0.0017,474640333,474640333,1776002227997,False
272322399,70861.40,0.0018,474640334,474640334,1776002228234,False
272322400,70861.50,0.0082,474640335,474640335,1776002228234,False
272322401,70861.50,0.0033,474640336,474640337,1776002229479,False
272322402,70861.50,0.0018,474640338,474640338,1776002230083,False
272322403,70856.00,0.0030,474640339,474640339,1776002230141,True
272322404,70861.40,0.0024,474640340,474640340,1776002230186,False
272322405,70861.40,0.0006,474640341,474640341,1776002230374,False
272322406,70861.50,0.0024,474640342,474640342,1776002230374,False
272322407,70861.50,0.0020,474640343,474640343,1776002230588,False
272322408,70856.00,0.0060,474640344,474640344,1776002230978,True
272322409,70861.40,0.0015,474640345,474640345,1776002231367,False
272322410,70861.40,0.0024,474640346,474640346,1776002231513,False
272322411,70856.00,0.0089,474640347,474640347,1776002231522,True
272322412,70861.40,0.0110,474640348,474640350,1776002232207,False
272322413,70861.50,0.0332,474640351,474640351,1776002232280,False
272322414,70861.50,0.0020,474640352,474640352,1776002232817,False
272322415,70861.50,0.0040,474640353,474640354,1776002233014,False
272322416,70861.50,0.8732,474640355,474640355,1776002233971,False
272322417,70861.50,0.0032,474640356,474640357,1776002234366,False
272322418,70861.50,0.0024,474640358,474640358,1776002234607,False
272322419,70861.50,0.0060,474640359,474640359,1776002234873,False
272322420,70861.50,0.0015,474640360,474640360,1776002235020,False
272322421,70857.60,0.0060,474640361,474640361,1776002235119,True
272322422,70861.40,0.0022,474640362,474640362,1776002235698,False
272322423,70861.40,0.0022,474640363,474640363,1776002236372,False
272322424,70861.40,0.0016,474640364,474640364,1776002237348,False
272322425,70861.50,0.0343,474640365,474640367,1776002237348,False
272322426,70861.50,0.0020,474640368,474640368,1776002237507,False
272322427,70861.50,0.0017,474640369,474640369,1776002238089,False
272322428,70861.50,0.0023,474640370,474640370,1776002238467,False
272322429,70857.60,0.0060,474640371,474640371,1776002238489,True
272322430,70857.60,0.0030,474640372,474640372,1776002239293,True
272322431,70861.50,0.0020,474640373,474640373,1776002239315,False
272322432,70861.50,0.0018,474640374,474640374,1776002239426,False
272322433,70857.60,0.3628,474640375,474640377,1776002239673,True
272322434,70857.50,0.2143,474640378,474640378,1776002239673,True
272322435,70861.50,0.0023,474640379,474640379,1776002240071,False
272322436,70861.50,0.0016,474640380,474640380,1776002240711,False
272322437,70861.50,0.0015,474640381,474640381,1776002240931,False
272322438,70857.50,0.0020,474640382,474640382,1776002240945,True
272322439,70861.50,0.0021,474640383,474640383,1776002241362,False
272322440,70861.50,0.0023,474640384,474640384,1776002242069,False
272322441,70861.50,0.0021,474640385,474640385,1776002242377,False
272322442,70861.50,0.0017,474640386,474640386,1776002243385,False
272322443,70861.50,0.0016,474640387,474640387,1776002243490,False
272322444,70861.50,0.0079,474640388,474640389,1776002244136,False
272322445,70861.50,0.0015,474640390,474640390,1776002244259,False
272322446,70861.50,0.0021,474640391,474640391,1776002245246,False
272322447,70861.50,0.0015,474640392,474640392,1776002245526,False
272322448,70861.50,0.0020,474640393,474640393,1776002245631,False
272322449,70861.50,0.0024,474640394,474640394,1776002246240,False
272322450,70857.50,0.0060,474640395,474640395,1776002246274,True
272322451,70857.50,0.7777,474640396,474640396,1776002246666,True
272322452,70857.50,0.0019,474640397,474640397,1776002246816,False
272322453,70855.90,0.0016,474640398,474640398,1776002246919,True
272322454,70857.50,0.8786,474640399,474640400,1776002247243,False
272322455,70860.50,0.3698,474640401,474640402,1776002247260,False
272322456,70861.50,0.2557,474640403,474640404,1776002247260,False
272322457,70861.50,0.0019,474640405,474640405,1776002247475,False
272322458,70861.50,0.0306,474640406,474640407,1776002248855,False
272322459,70861.50,0.0094,474640408,474640410,1776002249275,False
272322460,70861.50,0.0018,474640411,474640411,1776002249388,False
272322461,70856.00,0.0060,474640412,474640412,1776002249553,True
272322462,70861.50,0.0044,474640413,474640414,1776002250664,False
272322463,70861.50,0.0042,474640415,474640416,1776002250906,False
272322464,70861.50,0.0020,474640417,474640417,1776002251979,False
272322465,70861.50,0.0016,474640418,474640418,1776002252261,False
272322466,70861.50,0.0040,474640419,474640420,1776002252458,False
272322467,70856.00,0.2829,474640421,474640422,1776002252619,True
272322468,70861.50,0.0019,474640423,474640423,1776002253161,False
272322469,70861.50,0.0120,474640424,474640425,1776002253469,False
272322470,70861.50,0.0023,474640426,474640426,1776002253634,False
272322471,70861.50,0.0023,474640427,474640427,1776002254318,False
272322472,70861.50,0.0019,474640428,474640428,1776002254482,False
272322473,70861.50,0.0016,474640429,474640429,1776002255271,False
272322474,70861.50,0.0075,474640430,474640431,1776002255412,False
272322475,70861.50,0.0024,474640432,474640432,1776002255746,False
272322476,70856.00,0.0807,474640433,474640433,1776002255927,True
272322477,70855.90,0.0016,474640434,474640434,1776002256352,True
272322478,70856.00,0.0034,474640435,474640436,1776002257116,False
272322479,70856.00,0.0016,474640437,474640437,1776002257556,False
272322480,70856.00,0.0060,474640438,474640438,1776002257816,False
272322481,70856.00,0.0016,474640439,474640439,1776002258187,False
272322482,70856.00,0.0100,474640440,474640440,1776002258377,False
272322483,70856.00,0.0017,474640441,474640441,1776002258713,False
272322484,70856.00,0.0016,474640442,474640442,1776002258975,False
272322485,70856.00,0.0015,474640443,474640443,1776002259686,False
272322486,70856.00,0.0022,474640444,474640444,1776002259960,False
272322560,70861.50,0.0024,474640531,474640531,1776002291151,False
272322561,70861.50,0.0023,474640532,474640532,1776002291520,False
272322562,70861.50,0.0018,474640533,474640533,1776002291631,False
272322563,70855.90,0.0030,474640534,474640534,1776002291851,True
272322564,70861.50,0.0018,474640535,474640535,1776002293187,False
272322565,70855.90,0.0016,474640536,474640536,1776002293645,True
272322566,70861.50,0.0035,474640537,474640538,1776002293756,False
272322567,70861.50,0.0030,474640539,474640539,1776002294470,False
272322568,70861.50,0.0022,474640540,474640540,1776002294833,False
272322569,70861.50,0.0015,474640541,474640541,1776002295300,False
272322570,70855.90,0.0060,474640542,474640542,1776002295486,True
272322571,70861.50,0.0022,474640543,474640543,1776002295647,False
272322572,70855.90,0.2143,474640544,474640544,1776002295915,True
272322573,70861.50,0.0015,474640545,474640545,1776002296027,False
272322574,70861.50,0.0023,474640546,474640546,1776002296332,False
272322575,70861.50,0.0017,474640547,474640547,1776002296958,False
272322576,70861.50,0.0668,474640548,474640549,1776002297364,False
272322577,70864.50,0.0017,474640550,474640550,1776002297401,False
272322578,70864.60,0.0060,474640551,474640553,1776002297401,False
272322579,70866.10,0.0060,474640554,474640554,1776002297401,False
272322580,70866.60,0.0015,474640555,474640555,1776002297401,False
272322581,70870.80,0.3694,474640556,474640559,1776002297401,False
272322582,70870.90,0.1136,474640560,474640561,1776002297401,False
272322583,70859.40,0.0022,474640562,474640562,1776002297846,True
272322584,70856.00,0.0100,474640563,474640563,1776002297975,True
272322585,70859.40,0.0020,474640564,474640564,1776002298186,True
272322586,70859.40,0.0016,474640565,474640565,1776002298596,True
272322587,70861.50,0.0060,474640566,474640566,1776002298793,False
272322588,70859.40,0.0024,474640567,474640567,1776002299429,True
272322589,70859.30,0.0045,474640568,474640570,1776002299550,True
272322590,70858.00,0.0020,474640571,474640571,1776002299732,True
272322591,70856.00,0.0685,474640572,474640572,1776002299732,True
272322592,70859.30,0.0020,474640573,474640573,1776002300085,True
272322593,70856.00,0.2969,474640574,474640575,1776002300163,True
272322594,70856.00,0.0021,474640576,474640576,1776002300731,False
272322595,70856.00,0.0040,474640577,474640578,1776002302149,False
272322596,70856.00,0.0042,474640579,474640580,1776002302360,False
272322597,70855.90,0.0030,474640581,474640581,1776002303479,True
272322598,70855.90,0.0022,474640582,474640582,1776002303650,True
272322599,70856.00,0.0030,474640583,474640583,1776002303711,False
272322600,70855.90,23.0662,474640584,474640584,1776002304268,True
272322601,70855.90,0.0017,474640585,474640585,1776002304807,True
272322602,70856.00,0.5727,474640586,474640586,1776002304844,False
272322603,70857.00,0.0020,474640587,474640587,1776002304844,False
272322604,70859.30,0.0103,474640588,474640592,1776002304844,False
272322605,70861.50,0.3693,474640593,474640594,1776002304844,False
272322606,70861.60,0.7039,474640595,474640595,1776002304844,False
272322607,70855.90,0.0015,474640596,474640596,1776002304851,True
272322608,70856.00,0.0070,474640597,474640599,1776002304992,True
272322609,70861.50,0.0035,474640600,474640600,1776002305053,False
272322610,70861.60,0.1045,474640601,474640601,1776002305053,False
272322611,70861.50,0.0016,474640602,474640602,1776002305145,False
272322612,70861.50,0.0019,474640603,474640603,1776002305364,False
272322613,70861.60,0.0016,474640604,474640604,1776002305364,False
272322614,70856.00,0.0015,474640605,474640605,1776002306581,True
272322615,70856.00,0.0020,474640606,474640606,1776002306704,True
272322616,70861.50,0.0030,474640607,474640607,1776002306909,False
272322617,70856.00,0.0041,474640608,474640609,1776002307598,True
272322618,70856.00,0.0020,474640610,474640610,1776002308084,True
272322619,70856.00,0.0056,474640611,474640612,1776002308440,True
272322620,70857.00,0.0021,474640613,474640613,1776002308578,True
272322621,70856.00,0.0009,474640614,474640614,1776002308578,True
272322622,70857.00,0.0021,474640615,474640615,1776002308814,False
272322623,70861.50,0.0039,474640616,474640617,1776002308814,False
272322624,70857.00,0.0016,474640618,474640618,1776002309114,True
272322625,70856.00,0.0020,474640619,474640619,1776002309132,True
272322626,70856.90,0.0043,474640620,474640621,1776002310444,True
272322627,70856.90,0.0022,474640622,474640622,1776002310980,True
272322628,70857.00,0.0016,474640623,474640623,1776002312115,True
272322629,70856.10,0.0060,474640624,474640624,1776002313261,True
272322630,70856.90,0.0018,474640625,474640625,1776002313401,True
272322631,70856.10,0.0016,474640626,474640626,1776002313852,True
272322632,70861.50,0.0020,474640627,474640627,1776002314285,False
272322633,70856.10,0.0023,474640628,474640628,1776002314285,True
272322634,70856.10,0.0060,474640629,474640629,1776002314486,True
272322635,70856.10,0.0042,474640630,474640631,1776002315018,True
272322636,70856.10,0.0023,474640632,474640632,1776002315507,True
272322637,70856.10,0.0020,474640633,474640633,1776002316041,True
272322638,70856.10,0.0018,474640634,474640634,1776002316484,True
272322639,70856.10,0.0031,474640635,474640636,1776002316787,True
272322640,70856.10,0.0019,474640637,474640637,1776002317514,True
272322641,70856.10,0.0045,474640638,474640639,1776002318557,True
272322642,70856.10,0.0015,474640640,474640640,1776002318992,True
272322643,70856.10,0.0020,474640641,474640641,1776002319163,True
272322644,70856.10,0.0017,474640642,474640642,1776002320076,True
272322645,70856.10,0.0024,474640643,474640643,1776002320222,True
272322646,70856.10,0.0021,474640644,474640644,1776002320326,True
272322647,70856.10,0.3146,474640645,474640646,1776002320488,True
272322648,70856.00,0.4537,474640647,474640647,1776002320488,True
272322649,70856.00,0.0016,474640648,474640648,1776002320638,True
272322650,70856.00,0.0016,474640649,474640649,1776002320747,True
272322651,70861.50,0.0020,474640650,474640650,1776002320923,False
272322652,70856.00,0.0015,474640651,474640651,1776002321622,True
272322653,70856.00,0.0023,474640652,474640652,1776002321864,True
272322654,70856.00,0.0023,474640653,474640653,1776002322784,True
272322655,70856.00,0.0021,474640654,474640654,1776002322934,True
272322656,70856.00,0.0020,474640655,474640655,1776002323134,True
272322657,70861.50,0.0020,474640656,474640656,1776002324074,False
272322658,70856.00,0.0019,474640657,474640657,1776002324630,True
272322659,70856.00,0.0024,474640658,474640658,1776002325214,True
272322660,70856.00,0.0021,474640659,474640659,1776002325343,True
272322661,70856.00,0.0040,474640660,474640661,1776002325764,True
272322662,70856.00,0.0019,474640662,474640662,1776002325912,True
272322663,70856.00,0.0155,474640663,474640663,1776002326369,True
272322664,70861.50,0.0171,474640664,474640665,1776002326381,False
272322665,70856.00,0.0042,474640666,474640667,1776002326794,True
272322666,70861.50,0.0060,474640668,474640668,1776002326885,False
272322667,70856.00,0.0015,474640669,474640669,1776002327900,True
272322668,70856.00,0.0023,474640670,474640670,1776002328053,True
272322669,70856.00,0.0090,474640671,474640671,1776002328514,True
272322670,70856.00,0.0020,474640672,474640672,1776002328616,True
272322671,70856.00,0.0060,474640673,474640673,1776002328759,True
272322672,70856.00,0.0015,474640674,474640674,1776002328985,True
272322673,70856.10,0.0020,474640675,474640675,1776002329169,False
272322674,70856.00,0.0022,474640676,474640676,1776002329841,True
272322675,70856.00,0.0016,474640677,474640677,1776002329960,True
272322676,70856.00,0.0022,474640678,474640678,1776002330393,True
272322677,70856.00,0.0023,474640679,474640679,1776002330663,True
272322678,70856.00,0.0020,474640680,474640680,1776002330929,True
272322679,70856.00,0.0037,474640681,474640682,1776002331064,True
272322680,70856.10,0.0155,474640683,474640683,1776002331686,False
272322681,70856.00,0.0015,474640684,474640684,1776002331802,True
272322682,70856.00,0.0155,474640685,474640685,1776002332095,True
272322683,70856.10,0.0280,474640686,474640686,1776002332310,False
272322684,70856.00,0.0016,474640687,474640687,1776002332743,True
272322685,70856.10,0.0020,474640688,474640688,1776002332844,False
272322686,70856.00,0.0016,474640689,474640689,1776002332877,True
272322687,70856.10,0.0060,474640690,474640690,1776002333486,False
272322688,70856.00,0.0017,474640691,474640691,1776002333645,True
272322689,70856.00,0.0023,474640692,474640692,1776002334088,True
272322690,70856.00,0.0015,474640693,474640693,1776002334243,True
272322691,70856.00,0.0020,474640694,474640694,1776002334606,True
272322692,70856.00,0.0019,474640695,474640695,1776002335195,True
272322693,70856.00,0.0060,474640696,474640696,1776002335426,True
272322694,70856.00,0.0038,474640697,474640698,1776002335693,True
272322695,70856.00,0.0024,474640700,474640700,1776002336587,True
272322696,70856.10,0.0046,474640701,474640701,1776002337268,False
272322697,70856.10,0.0020,474640702,474640702,1776002337618,False
272322698,70856.00,0.0035,474640703,474640704,1776002338052,True
272322699,70856.00,0.0051,474640705,474640707,1776002338214,True
272322700,70856.00,0.0046,474640708,474640708,1776002338316,True
272322701,70856.00,0.0016,474640709,474640709,1776002339206,True
272322702,70856.10,0.0060,474640710,474640710,1776002339333,False
272322703,70856.00,0.0029,474640711,474640712,1776002339379,True
272322704,70856.00,0.0020,474640713,474640713,1776002339764,True
272322705,70856.10,0.0060,474640714,474640714,1776002340289,False
272322706,70856.00,0.0020,474640715,474640715,1776002340405,True
272322707,70856.00,0.0040,474640716,474640717,1776002340777,True
272322708,70856.00,0.0060,474640718,474640718,1776002341134,True
272322709,70856.10,0.0040,474640719,474640719,1776002341204,False
272322710,70856.00,0.0031,474640720,474640721,1776002341238,True
272322711,70856.10,0.0030,474640722,474640722,1776002341946,False
272322712,70856.10,0.0035,474640723,474640723,1776002342114,False
272322713,70856.00,0.0040,474640724,474640725,1776002342310,True
272322714,70856.00,0.0023,474640726,474640726,1776002342604,True
272322715,70856.00,0.3801,474640727,474640727,1776002342719,True
272322716,70853.90,0.0311,474640728,474640730,1776002342719,True
272322717,70853.80,7.5160,474640731,474640731,1776002342719,True
272322718,70856.00,0.0016,474640732,474640732,1776002343381,False
272322719,70853.90,0.0015,474640733,474640733,1776002344247,True
272322720,70853.80,0.0005,474640734,474640734,1776002344247,True
272322721,70856.00,0.0020,474640735,474640735,1776002344268,False
272322722,70853.90,0.0020,474640736,474640736,1776002344913,True
272322723,70853.80,0.0016,474640737,474640737,1776002345033,True
272322724,70853.80,0.0016,474640738,474640738,1776002345610,True
272322725,70853.80,0.0015,474640739,474640739,1776002345970,True
272322726,70853.80,0.0021,474640740,474640740,1776002346128,True
272322727,70853.80,0.0020,474640741,474640741,1776002346552,True
272322728,70853.80,0.0048,474640742,474640743,1776002347359,True
272322729,70856.00,0.0030,474640744,474640744,1776002347661,False
272322730,70856.00,0.1284,474640745,474640746,1776002347874,False
272322731,70853.90,0.0020,474640747,474640747,1776002347934,True
272322732,70856.00,0.0015,474640748,474640748,1776002348314,False
272322733,70856.00,0.0018,474640749,474640749,1776002348916,False
272322734,70856.00,0.0046,474640750,474640751,1776002349223,False
272322735,70856.00,0.0022,474640752,474640752,1776002349984,False
272322736,70856.00,0.0017,474640753,474640753,1776002350536,False
272322737,70856.00,0.0017,474640754,474640754,1776002350869,False
272322738,70856.00,0.0038,474640755,474640756,1776002351518,False
272322739,70853.90,0.0030,474640757,474640757,1776002352537,True
272322740,70856.00,0.0015,474640758,474640758,1776002352598,False
272322741,70853.90,0.0015,474640759,474640759,1776002352618,True
272322742,70853.90,0.0030,474640760,474640760,1776002352995,True
272322743,70853.90,0.0022,474640761,474640761,1776002353217,True
272322744,70856.00,0.0028,474640762,474640762,1776002353858,False
272322745,70853.90,0.0019,474640763,474640763,1776002353895,True
272322746,70853.90,0.0035,474640764,474640765,1776002354198,True
272322747,70853.90,0.0024,474640766,474640766,1776002354519,True
272322748,70853.90,0.0016,474640767,474640767,1776002355082,True
272322749,70856.00,0.0070,474640768,474640768,1776002355206,False
272322750,70853.90,0.0021,474640769,474640769,1776002355496,True
272322751,70853.80,0.0023,474640770,474640770,1776002356054,True
272322752,70853.80,0.0118,474640771,474640772,1776002356390,True
272322753,70853.80,0.0021,474640773,474640773,1776002356729,True
272322754,70853.80,0.0022,474640774,474640774,1776002357282,True
272322755,70853.80,0.0019,474640775,474640775,1776002357561,True
272322756,70853.80,0.0015,474640776,474640776,1776002358548,True
272322757,70853.70,0.0024,474640777,474640777,1776002358962,True
272322758,70853.70,0.0024,474640778,474640778,1776002359149,True
272322759,70853.70,0.0018,474640779,474640779,1776002359323,True
272322760,70853.70,0.0019,474640780,474640780,1776002359835,True
272322761,70853.70,0.0016,474640781,474640781,1776002360301,True
272322762,70856.00,0.0016,474640783,474640783,1776002360396,False
272322763,70853.70,0.0070,474640784,474640784,1776002360473,True
272322764,70853.70,0.0021,474640785,474640785,1776002361328,True
272322765,70853.70,0.0151,474640786,474640788,1776002361745,True
272322766,70853.70,0.0023,474640789,474640789,1776002361946,True
272322767,70856.00,0.0029,474640790,474640790,1776002362270,False
272322768,70853.70,0.0695,474640791,474640792,1776002363408,True
272322769,70853.60,1.1479,474640793,474640793,1776002363408,True
272322770,70853.60,0.0065,474640794,474640796,1776002363751,True
272322771,70853.60,0.0125,474640797,474640798,1776002363996,True
272322772,70853.60,0.0039,474640799,474640800,1776002365037,True
272322773,70853.60,0.0016,474640801,474640801,1776002365856,True
272322774,70856.00,0.0018,474640802,474640802,1776002365995,False
272322775,70856.00,0.0020,474640803,474640803,1776002366141,False
272322776,70853.60,0.0017,474640804,474640804,1776002366502,True
272322777,70853.60,0.0016,474640805,474640805,1776002366737,True
272322778,70853.60,0.0021,474640806,474640806,1776002367036,True
272322779,70853.60,0.0021,474640807,474640807,1776002368095,True
272322780,70856.00,0.0030,474640808,474640808,1776002368121,False
272322781,70853.60,0.0023,474640809,474640809,1776002368357,True
272322782,70853.60,0.0015,474640810,474640810,1776002368513,True
272322783,70853.60,0.0021,474640811,474640811,1776002368671,True
272322784,70853.60,0.0024,474640812,474640812,1776002369454,True
272322785,70853.60,0.0017,474640813,474640813,1776002369663,True
272322786,70853.60,0.0017,474640814,474640814,1776002369783,True
272322787,70853.60,0.0021,474640815,474640815,1776002369917,True
272322788,70853.60,0.0549,474640816,474640816,1776002370554,True
272322789,70853.60,0.0016,474640817,474640817,1776002371533,True
272322790,70853.60,0.0023,474640818,474640818,1776002371721,True
272322791,70853.60,0.0040,474640819,474640820,1776002372125,True
272322792,70853.70,0.0016,474640821,474640821,1776002373385,True
272322793,70853.70,0.0015,474640822,474640822,1776002373500,True
272322794,70853.70,0.0024,474640823,474640823,1776002373723,True
272322795,70853.70,0.0023,474640824,474640824,1776002374637,True
272322796,70853.80,0.0018,474640825,474640825,1776002374809,True
272322797,70853.80,0.0016,474640826,474640826,1776002374982,True
272322798,70853.70,0.0017,474640827,474640827,1776002375764,True
272322799,70853.70,0.0016,474640828,474640828,1776002375888,True
272322800,70853.70,0.0020,474640829,474640829,1776002376606,True
272322801,70855.30,0.0019,474640830,474640830,1776002377385,True
272322802,70855.30,0.0019,474640831,474640831,1776002377676,True
272322803,70853.60,0.0016,474640832,474640832,1776002378019,True
272322804,70855.30,0.0023,474640833,474640833,1776002378084,True
272322805,70855.40,0.0024,474640834,474640834,1776002378901,True
272322806,70855.40,0.0021,474640835,474640835,1776002379147,True
272322807,70855.40,0.0043,474640836,474640837,1776002379434,True
272322808,70855.30,0.0020,474640838,474640838,1776002380106,True
272322809,70856.00,0.0030,474640839,474640839,1776002380149,False
272322810,70855.30,0.0015,474640840,474640840,1776002380486,True
272322811,70855.30,0.0016,474640841,474640841,1776002380640,True
272322812,70856.00,0.0024,474640842,474640842,1776002381371,False
272322813,70856.00,0.0020,474640843,474640843,1776002382477,False
272322814,70856.00,0.0021,474640844,474640844,1776002382640,False
272322815,70856.00,0.0016,474640845,474640845,1776002383044,False
272322816,70856.00,0.0016,474640846,474640846,1776002383339,False
272322817,70856.00,0.0021,474640847,474640848,1776002383510,False
272322818,70853.60,0.0018,474640849,474640849,1776002383973,True
272322819,70856.00,0.0016,474640850,474640850,1776002384147,False
272322820,70853.70,0.0018,474640851,474640851,1776002384334,True
272322821,70853.60,0.0087,474640852,474640852,1776002384334,True
272322822,70856.00,0.0015,474640853,474640853,1776002384591,False
272322823,70856.00,0.0022,474640854,474640854,1776002384877,False
272322824,70856.00,0.0024,474640855,474640855,1776002385090,False
272322825,70856.00,0.0023,474640856,474640856,1776002385388,False
272322826,70856.00,0.0022,474640857,474640857,1776002385843,False
272322827,70856.00,0.0017,474640858,474640858,1776002387025,False
272322828,70856.00,0.0017,474640859,474640859,1776002387463,False
272322829,70856.00,0.0017,474640860,474640860,1776002387700,False
272322830,70853.70,0.0030,474640861,474640861,1776002388083,True
272322831,70856.00,0.3563,474640862,474640863,1776002388484,False
272322832,70856.10,2.9174,474640864,474640866,1776002388484,False
272322833,70857.50,0.0038,474640867,474640868,1776002388507,False
272322834,70860.10,0.2555,474640869,474640870,1776002388893,True
272322835,70860.00,0.4060,474640871,474640871,1776002388893,True
272322836,70861.50,0.0280,474640872,474640872,1776002389328,False
272322837,70861.50,0.0016,474640873,474640873,1776002389634,False
272322838,70860.10,0.0090,474640874,474640874,1776002390556,True
272322839,70860.10,0.0022,474640875,474640875,1776002392298,True
272322840,70860.10,0.0020,474640876,474640876,1776002392532,True
272322841,70860.10,0.0015,474640877,474640877,1776002392860,True
272322842,70861.50,0.0028,474640878,474640878,1776002393035,False
272322843,70858.20,0.0030,474640879,474640880,1776002397037,True
272322844,70858.10,0.0055,474640881,474640883,1776002397037,True
272322845,70854.90,0.0407,474640884,474640884,1776002397037,True
272322846,70858.20,0.0041,474640885,474640886,1776002397362,True
272322847,70858.30,0.0021,474640887,474640887,1776002398484,True
272322848,70858.30,0.0018,474640888,474640888,1776002398618,True
272322849,70858.30,0.0021,474640889,474640889,1776002399055,True
272322850,70861.50,0.0030,474640890,474640890,1776002399487,False
272322851,70861.50,0.0018,474640891,474640891,1776002399783,False
272322852,70861.50,0.0016,474640892,474640892,1776002399885,False
272322853,70858.30,0.0016,474640893,474640893,1776002400426,True
272322854,70861.50,0.0018,474640894,474640894,1776002400646,False
272322855,70858.30,0.1204,474640895,474640898,1776002400873,True
